"PVWatts Hourly PV Performance Data"
"Requested Location","fairhope, AL"
"Solar Resource Data Location","NSRDB Lat/Lng: 30.53, -87.90"
"Latitude (degrees)", 30.53
"Longitude (degrees)", -87.90
"Elevation (m)","25.533332824707"
"DC System Size (kW)","1034"
"Module Type","Thin Film"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","17","5","0","0","19","2.5","0.09","0","19","0","0"
"10","17","6","376","33","19","2.5","0.09","113.833","21.414","77328.843","70490.451"
"10","17","7","674","64","21","2.4","0.09","366.447","29.443","317028.796","301696.882"
"10","17","8","795","81","23","2.4","0.09","601.588","36.912","519138.972","496645.491"
"10","17","9","851","94","25","2.7","0.09","784.463","42.137","659055.645","631604.359"
"10","17","10","874","104","26","2.8","0.09","904.302","45.383","746163.704","715625.834"
"10","17","11","877","111","27","2.8","0.09","950.002","47.352","776314.826","744708.582"
"10","17","12","861","114","27","2.7","0.09","916.109","46.979","750772.68","720071.495"
"10","17","13","824","111","27","2.7","0.09","810.239","44.69","673015.161","645069.235"
"10","17","14","124","240","27","2.7","0.09","331.825","34.234","280885.056","266833.858"
"10","17","15","630","87","26","2.8","0.09","404.029","34.689","348697.583","332243.518"
"10","17","16","380","51","25","2.9","0.09","154.464","28.154","115823.487","107621.077"
"10","17","17","0","0","23","3","0.09","0","23","0","0"
"10","17","18","0","0","22","3.1","0.09","0","22","0","0"
"10","17","19","0","0","21","3","0.09","0","21","0","0"
"10","17","20","0","0","21","3","0.09","0","21","0","0"
"10","17","21","0","0","20","3.3","0.09","0","20","0","0"
"10","17","22","0","0","20","3.8","0.09","0","20","0","0"
"10","17","23","0","0","19","4.3","0.09","0","19","0","0"
"10","18","0","0","0","18","4.5","0.09","0","18","0","0"
"10","18","1","0","0","17","4.3","0.09","0","17","0","0"
"10","18","2","0","0","17","4.2","0.09","0","17","0","0"
"10","18","3","0","0","16","4.1","0.09","0","16","0","0"
"10","18","4","0","0","16","3.9","0.09","0","16","0","0"
"10","18","5","0","0","16","3.7","0.09","0","16","0","0"
"10","18","6","183","44","16","3.8","0.09","87.047","17.519","63204.561","56866.648"
"10","18","7","22","117","17","3.7","0.09","121.504","19.253","105672.414","97829.697"
"10","18","8","267","208","19","3.2","0.09","390.805","26.84","343247.57","326986.62"
"10","18","9","768","134","20","2.6","0.09","768.104","37.076","655686.766","628354.854"
"10","18","10","813","140","21","2.2","0.09","893.15","42.373","744018.358","713556.506"
"10","18","11","829","141","23","1.9","0.09","942.642","46.943","770823.599","739411.93"
"10","18","12","821","138","24","2","0.09","910.272","46.66","746367.468","715822.377"
"10","18","13","786","132","24","2.1","0.09","799.529","43.532","666524.591","638808.651"
"10","18","14","717","118","24","2.1","0.09","621.575","39.216","530195.421","507310.166"
"10","18","15","590","96","23","2.3","0.09","392.897","32.253","341465.954","325268.134"
"10","18","16","331","54","22","2.5","0.09","143.974","25.16","109317.758","101345.871"
"10","18","17","0","0","21","2.7","0.09","0","21","0","0"
"10","18","18","0","0","20","3.1","0.09","0","20","0","0"
"10","18","19","0","0","19","3.2","0.09","0","19","0","0"
"10","18","20","0","0","19","3.1","0.09","0","19","0","0"
"10","18","21","0","0","18","3","0.09","0","18","0","0"
"10","18","22","0","0","18","2.9","0.09","0","18","0","0"
"10","18","23","0","0","17","2.7","0.09","0","17","0","0"
"10","19","0","0","0","17","2.6","0.09","0","17","0","0"
"10","19","1","0","0","17","2.5","0.09","0","17","0","0"
"10","19","2","0","0","17","2.4","0.09","0","17","0","0"
"10","19","3","0","0","17","2.3","0.09","0","17","0","0"
"10","19","4","0","0","17","2.1","0.09","0","17","0","0"
"10","19","5","0","0","17","1.9","0.09","0","17","0","0"
"10","19","6","0","26","17","1.7","0.09","24.087","17.628","18393.281","13643.21"
"10","19","7","15","114","18","1.7","0.09","115.552","21.065","99675.466","92045.244"
"10","19","8","450","171","20","1.7","0.09","474.797","32.618","412223.895","393518.84"
"10","19","9","490","225","21","1.8","0.09","638.881","37.581","541680.666","518388.442"
"10","19","10","404","307","22","2","0.09","692.209","39.203","579000.989","554386.358"
"10","19","11","199","372","23","2.1","0.09","576.097","37.007","481272.216","460120.504"
"10","19","12","35","303","24","2.1","0.09","336.36","32.169","281636.401","267558.58"
"10","19","13","297","294","24","2.2","0.09","558.647","37.351","470534.256","449763.033"
"10","19","14","126","235","23","2.4","0.09","327.868","30.55","281281.278","267216.04"
"10","19","15","4","124","22","2.6","0.09","120.302","24.673","102538.834","94807.151"
"10","19","16","18","54","21","2.8","0.09","58.002","22.232","46638.477","40887.567"
"10","19","17","0","0","20","3.2","0.09","0","20","0","0"
"10","19","18","0","0","19","3.6","0.09","0","19","0","0"
"10","19","19","0","0","18","3.8","0.09","0","18","0","0"
"10","19","20","0","0","17","3.8","0.09","0","17","0","0"
"10","19","21","0","0","17","3.7","0.09","0","17","0","0"
"10","19","22","0","0","16","3.7","0.09","0","16","0","0"
"10","19","23","0","0","16","3.7","0.09","0","16","0","0"
"10","20","0","0","0","16","3.7","0.09","0","16","0","0"
"10","20","1","0","0","16","3.7","0.09","0","16","0","0"
"10","20","2","0","0","15","3.8","0.09","0","15","0","0"
"10","20","3","0","0","15","4","0.09","0","15","0","0"
"10","20","4","0","0","15","4.3","0.09","0","15","0","0"
"10","20","5","0","0","15","4.6","0.09","0","15","0","0"
"10","20","6","0","14","15","4.8","0.09","12.945","15.202","9655.911","5215.44"
"10","20","7","0","17","15","4.9","0.09","15.724","15.247","12801.127","8249.209"
"10","20","8","0","58","16","5","0.09","53.797","16.832","45393.213","39686.427"
"10","20","9","0","157","17","4.9","0.09","148.12","19.315","127218.427","118612.248"
"10","20","10","17","257","18","4.6","0.09","261.944","22.253","225524.579","213435.023"
"10","20","11","6","205","19","4.5","0.09","200.287","22.293","170566.381","160424.212"
"10","20","12","5","196","20","4.5","0.09","190.456","23.132","161689.172","151861.558"
"10","20","13","20","242","20","4.6","0.09","248.853","24.045","213670.263","202000.753"
"10","20","14","321","214","20","4.6","0.09","443.31","27.242","389521.781","371621.152"
"10","20","15","602","82","20","4.8","0.09","381.578","26.084","338345.268","322258.026"
"10","20","16","402","47","19","4.8","0.09","153.735","21.358","116239.163","108022.023"
"10","20","17","0","0","17","4.7","0.09","0","17","0","0"
"10","20","18","0","0","16","4.7","0.09","0","16","0","0"
"10","20","19","0","0","15","4.6","0.09","0","15","0","0"
"10","20","20","0","0","15","4.6","0.09","0","15","0","0"
"10","20","21","0","0","14","4.6","0.09","0","14","0","0"
"10","20","22","0","0","14","4.5","0.09","0","14","0","0"
"10","20","23","0","0","14","4.5","0.09","0","14","0","0"
"10","21","0","0","0","13","4.5","0.09","0","13","0","0"
"10","21","1","0","0","13","4.5","0.09","0","13","0","0"
"10","21","2","0","0","12","4.6","0.09","0","12","0","0"
"10","21","3","0","0","12","4.5","0.09","0","12","0","0"
"10","21","4","0","0","11","4.3","0.09","0","11","0","0"
"10","21","5","0","0","11","4.1","0.09","0","11","0","0"
"10","21","6","445","30","12","4.3","0.09","123.759","13.945","83024.629","75984.413"
"10","21","7","757","59","14","4.5","0.09","393.559","20.506","350814.533","334285.455"
"10","21","8","880","75","16","4.6","0.09","641.685","26.514","574585.808","550127.625"
"10","21","9","940","83","18","4.5","0.09","837.476","31.875","729544.583","699595.594"
"10","21","10","970","88","19","4.5","0.09","966.089","34.983","826868.182","793470.631"
"10","21","11","977","89","20","4.4","0.09","1011.968","36.962","857996.05","823495.515"
"10","21","12","966","87","21","4.3","0.09","974.157","37.559","825907.377","792543.871"
"10","21","13","934","83","21","4.3","0.09","856.558","35.578","735774.509","705604.769"
"10","21","14","874","77","21","4.3","0.09","671.669","32.456","588486.017","563535.294"
"10","21","15","758","65","20","4.1","0.09","434.457","27.616","384346.28","366629.04"
"10","21","16","497","40","18","3.9","0.09","169.011","20.918","126072.755","117507.173"
"10","21","17","0","0","16","3.7","0.09","0","16","0","0"
"10","21","18","0","0","15","3.6","0.09","0","15","0","0"
"10","21","19","0","0","15","3.4","0.09","0","15","0","0"
"10","21","20","0","0","14","3.1","0.09","0","14","0","0"
"10","21","21","0","0","14","2.9","0.09","0","14","0","0"
"10","21","22","0","0","14","2.9","0.09","0","14","0","0"
"10","21","23","0","0","13","2.9","0.09","0","13","0","0"
"10","22","0","0","0","13","2.9","0.09","0","13","0","0"
"10","22","1","0","0","13","3","0.09","0","13","0","0"
"10","22","2","0","0","13","3","0.09","0","13","0","0"
"10","22","3","0","0","12","2.9","0.09","0","12","0","0"
"10","22","4","0","0","12","2.8","0.09","0","12","0","0"
"10","22","5","0","0","12","2.6","0.09","0","12","0","0"
"10","22","6","420","29","13","2.5","0.09","117.788","15.458","77874.665","71016.932"
"10","22","7","738","57","16","2.4","0.09","382.639","24.812","335903.552","319902.83"
"10","22","8","863","71","18","2.2","0.09","625.429","33.033","548109.034","524589.028"
"10","22","9","922","79","20","2.2","0.09","817.34","39.601","693958.683","665270.644"
"10","22","10","949","85","21","2.3","0.09","942.237","43.134","784774.266","752868.27"
"10","22","11","956","88","22","2.5","0.09","989.287","44.373","818144.639","785056.198"
"10","22","12","945","88","23","2.9","0.09","954.143","43.107","794034.727","761800.596"
"10","22","13","913","85","24","3.3","0.09","839.582","40.579","709193.479","679965.611"
"10","22","14","854","78","24","3.5","0.09","661.077","36.675","570972.107","546641.972"
"10","22","15","742","64","23","3.5","0.09","424.322","31.131","370561.674","353332.877"
"10","22","16","483","38","21","3.5","0.09","162.754","23.981","119344.578","111017.401"
"10","22","17","0","0","19","3.7","0.09","0","19","0","0"
"10","22","18","0","0","19","3.8","0.09","0","19","0","0"
"10","22","19","0","0","19","3.9","0.09","0","19","0","0"
"10","22","20","0","0","19","3.9","0.09","0","19","0","0"
"10","22","21","0","0","18","3.9","0.09","0","18","0","0"
"10","22","22","0","0","18","3.8","0.09","0","18","0","0"
"10","22","23","0","0","17","3.7","0.09","0","17","0","0"
"10","23","0","0","0","16","3.5","0.09","0","16","0","0"
"10","23","1","0","0","15","3.3","0.09","0","15","0","0"
"10","23","2","0","0","15","3.3","0.09","0","15","0","0"
"10","23","3","0","0","14","3.6","0.09","0","14","0","0"
"10","23","4","0","0","13","3.9","0.09","0","13","0","0"
"10","23","5","0","0","13","4","0.09","0","13","0","0"
"10","23","6","449","26","14","4.3","0.09","118.835","15.848","76651.516","69837.125"
"10","23","7","767","50","16","4.6","0.09","386.618","22.305","342109.911","325889.273"
"10","23","8","894","61","17","4.6","0.09","632.527","27.367","565369.826","541238.201"
"10","23","9","958","67","18","4.2","0.09","830.631","32.343","723246.1","693520.291"
"10","23","10","989","71","18","4","0.09","960.241","35.035","822599.87","789353.562"
"10","23","11","998","73","19","4","0.09","1009.414","36.898","856858.2","822397.983"
"10","23","12","990","73","19","4.1","0.09","975.783","36.062","832245.741","798657.642"
"10","23","13","963","71","20","4.4","0.09","862.385","34.481","744221.345","713752.3"
"10","23","14","908","65","19","4.6","0.09","676.938","30.089","598508.129","573202.282"
"10","23","15","797","56","18","4.6","0.09","439.789","25.197","391987.842","373999.831"
"10","23","16","549","33","17","4.5","0.09","171.301","19.704","125853.827","117296.002"
"10","23","17","0","0","15","4.4","0.09","0","15","0","0"
"10","23","18","0","0","14","4.5","0.08","0","14","0","0"
"10","23","19","0","0","14","4.4","0.08","0","14","0","0"
"10","23","20","0","0","13","4.5","0.08","0","13","0","0"
"10","23","21","0","0","12","4.7","0.08","0","12","0","0"
"10","23","22","0","0","11","5","0.08","0","11","0","0"
"10","23","23","0","0","11","5","0.08","0","11","0","0"
"10","24","0","0","0","10","4.8","0.08","0","10","0","0"
"10","24","1","0","0","9","4.7","0.08","0","9","0","0"
"10","24","2","0","0","9","4.6","0.08","0","9","0","0"
"10","24","3","0","0","8","4.5","0.08","0","8","0","0"
"10","24","4","0","0","8","4.3","0.08","0","8","0","0"
"10","24","5","0","0","8","4.2","0.08","0","8","0","0"
"10","24","6","16","31","9","4.4","0.08","33.86","9.548","25264.004","20270.476"
"10","24","7","777","52","11","4.6","0.08","392.222","17.396","352637.696","336044.017"
"10","24","8","896","66","12","4.5","0.08","638.054","22.598","579320.226","554694.283"
"10","24","9","953","75","14","4","0.08","833.922","28.815","734639.186","704509.675"
"10","24","10","980","80","15","3.5","0.08","960.259","33.358","827265.197","793853.579"
"10","24","11","986","83","16","3.3","0.08","1007.204","35.862","858013.032","823511.895"
"10","24","12","974","83","17","3.2","0.08","970.222","36.451","826486.688","793102.655"
"10","24","13","942","81","18","3.2","0.08","854.299","35.148","735622.002","705457.666"
"10","24","14","881","75","18","3.2","0.08","668.223","31.441","588041.073","563106.116"
"10","24","15","753","64","17","3.2","0.08","426.391","25.567","379074.63","361544.185"
"10","24","16","473","38","15","3.1","0.08","158.809","18.094","117847.818","109573.678"
"10","24","17","0","0","13","3.2","0.08","0","13","0","0"
"10","24","18","0","0","13","3.5","0.08","0","13","0","0"
"10","24","19","0","0","12","3.5","0.08","0","12","0","0"
"10","24","20","0","0","11","3.4","0.08","0","11","0","0"
"10","24","21","0","0","11","3.3","0.08","0","11","0","0"
"10","24","22","0","0","11","3.2","0.08","0","11","0","0"
"10","24","23","0","0","11","3.1","0.08","0","11","0","0"
"10","25","0","0","0","10","3.1","0.08","0","10","0","0"
"10","25","1","0","0","10","3","0.08","0","10","0","0"
"10","25","2","0","0","10","2.9","0.08","0","10","0","0"
"10","25","3","0","0","9","2.9","0.08","0","9","0","0"
"10","25","4","0","0","9","2.8","0.08","0","9","0","0"
"10","25","5","0","0","9","2.7","0.08","0","9","0","0"
"10","25","6","364","29","10","2.7","0.08","106.597","12.123","68974.252","62431.896"
"10","25","7","399","93","12","2.6","0.08","274.148","18.085","244317.533","231562.068"
"10","25","8","839","77","15","2.5","0.08","616.648","29.006","547874.994","524363.281"
"10","25","9","907","87","16","2.3","0.08","809.626","35.048","698541.472","669691.047"
"10","25","10","941","92","17","2","0.08","937.179","40.355","788596.416","756554.986"
"10","25","11","953","94","18","1.7","0.08","986.841","44.168","817238.601","784182.264"
"10","25","12","946","92","19","1.5","0.08","952.941","45.417","787231.539","755238.472"
"10","25","13","919","87","19","1.3","0.08","840.32","43.424","703420.13","674396.834"
"10","25","14","862","79","20","1.3","0.08","661.822","39.276","567016.967","542826.978"
"10","25","15","745","65","19","1.2","0.08","422.273","31.58","367548.586","350426.555"
"10","25","16","470","37","18","1.2","0.08","156.34","22.436","113546.725","105424.99"
"10","25","17","0","0","17","1.3","0.08","0","17","0","0"
"10","25","18","0","0","16","1.3","0.08","0","16","0","0"
"10","25","19","0","0","16","1.2","0.08","0","16","0","0"
"10","25","20","0","0","15","1.1","0.08","0","15","0","0"
"10","25","21","0","0","15","1","0.08","0","15","0","0"
"10","25","22","0","0","15","0.9","0.08","0","15","0","0"
"10","25","23","0","0","14","0.8","0.08","0","14","0","0"
"10","26","0","0","0","14","0.8","0.08","0","14","0","0"
"10","26","1","0","0","13","0.9","0.08","0","13","0","0"
"10","26","2","0","0","13","1.1","0.08","0","13","0","0"
"10","26","3","0","0","12","1.5","0.08","0","12","0","0"
"10","26","4","0","0","12","1.8","0.08","0","12","0","0"
"10","26","5","0","0","12","2","0.08","0","12","0","0"
"10","26","6","336","29","13","2","0.08","101.106","15.289","63699.299","57343.856"
"10","26","7","381","94","14","2","0.08","267.331","20.654","235967.612","223508.018"
"10","26","8","745","84","16","1.9","0.08","564.557","30.41","498678.608","476910.118"
"10","26","9","563","188","18","1.8","0.08","651.954","34.935","559877.766","535940.747"
"10","26","10","460","269","19","1.7","0.08","707.165","37.725","596461.207","571227.891"
"10","26","11","901","114","19","1.6","0.08","958.823","44.983","791758.62","759605.14"
"10","26","12","631","213","20","1.5","0.08","809.922","42.426","673781.466","645808.386"
"10","26","13","476","230","20","1.4","0.08","640.172","38.146","541827.595","518530.165"
"10","26","14","784","99","21","1.2","0.08","630.547","39.805","538651.696","515466.801"
"10","26","15","654","79","20","1","0.08","395.283","32.371","342317.209","326089.226"
"10","26","16","365","42","19","0.9","0.08","136.09","23.176","99197.944","91584.643"
"10","26","17","0","0","18","0.7","0.08","0","18","0","0"
"10","26","18","0","0","18","0.5","0.08","0","18","0","0"
"10","26","19","0","0","17","0.5","0.08","0","17","0","0"
"10","26","20","0","0","17","0.5","0.08","0","17","0","0"
"10","26","21","0","0","17","0.4","0.08","0","17","0","0"
"10","26","22","0","0","17","0.5","0.08","0","17","0","0"
"10","26","23","0","0","16","1","0.08","0","16","0","0"
"10","27","0","0","0","15","1.6","0.08","0","15","0","0"
"10","27","1","0","0","14","2","0.08","0","14","0","0"
"10","27","2","0","0","14","2.4","0.08","0","14","0","0"
"10","27","3","0","0","13","2.7","0.08","0","13","0","0"
"10","27","4","0","0","13","2.8","0.08","0","13","0","0"
"10","27","5","0","0","13","2.7","0.08","0","13","0","0"
"10","27","6","263","31","14","2.6","0.08","88.833","15.792","55512.479","49447.128"
"10","27","7","610","74","16","2.5","0.08","344.288","23.779","302010.54","287210.782"
"10","27","8","764","95","18","2.3","0.08","588.854","31.883","517658.911","495217.874"
